system:index,B10,B2,B3,B4,B5,B6,B7,Hillshade,MNDWI,NDVI,id,slope,.geo,Class,Sensor,B10_normalized
81_0,273.4566,0.4149082,0.43711793,0.41545326,0.351851,0.009421818,0.0023704425,139,0.95780075,-0.08289055,1823634070,15.916698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.12760264086833,-43.5202054741396]}",Ice,LT05,0.2742867596611701
82_0,274.51547,0.4149082,0.50249356,0.46230474,0.33413017,0.0046220757,0.0023704425,179,0.9817711,-0.1609354,878582256,9.065079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.0936821497095,-43.5048145212537]}",Ice,LT05,0.2967850667691074
83_0,274.51547,0.4116155,0.41303217,0.38031465,0.27387932,0.01422156,0.0057016276,178,0.93342805,-0.1626969,224684966,21.051983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1076633463465,-43.51302830026477]}",Ice,LT05,0.2967850667691074
84_0,274.51547,0.37539554,0.38206476,0.3393196,0.24198183,0.009421818,0.009032813,161,0.95186645,-0.16744798,-1232079380,17.499468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.10655796136734,-43.51247941429336]}",Ice,LT05,0.2967850667691074
85_0,273.98743,0.4149082,0.8672209,0.7404854,0.86929923,0.021421174,0.012363997,255,0.95178896,0.08001927,-1722968830,24.588459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.01969469768497,-43.76487053562531]}",Ice,LT05,0.28556555343387785
86_0,272.92297,0.4149082,0.7399104,0.7258443,0.6034868,0.011821689,0.0057016276,171,0.9685481,-0.09204445,1742429922,15.016465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.0466294789883,-43.75861564191382]}",Ice,LT05,0.2629484729763009
87_0,272.92297,0.4149082,0.70206136,0.6965622,0.57513344,0.011821689,0.009032813,165,0.9668806,-0.09548569,1305074959,10.005277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.7398125991024,-43.79913244762289]}",Ice,LT05,0.2629484729763009
88_0,272.92297,0.4149082,0.729588,0.7287726,0.59285426,0.016621431,0.0057016276,234,0.955451,-0.102841675,771335454,35.32976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.76163731634404,-43.807744512075836]}",Ice,LT05,0.2629484729763009
89_0,281.14728,0.4149082,0.7227063,0.7141315,0.66019344,0.040620144,0.025688738,254,0.8935707,-0.039246928,-1456468236,25.71162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.03068173136944,-43.82303862666333]}",Ice,LT05,0.4376942417022795
90_0,273.4566,0.4149082,0.8672209,0.7404854,0.7310768,0.019021302,0.012363997,221,0.9570743,-0.006393649,-2081020350,26.233084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.79789602255389,-43.785172143847504]}",Ice,LT05,0.2742867596611701
91_0,272.92297,0.4149082,0.7123838,0.67899287,0.54323596,0.01422156,0.0057016276,154,0.96085477,-0.11107323,1708379621,11.534538,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.35221807327622,-43.51683644396862]}",Ice,LT05,0.2629484729763009
92_0,272.92297,0.4149082,0.7433512,0.7199879,0.57513344,0.01422156,0.0057016276,146,0.9624549,-0.11184626,-1031824901,15.67521,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.32681208985977,-43.498320999270305]}",Ice,LT05,0.2629484729763009
93_0,273.4566,0.4149082,0.6779756,0.7141315,0.6070309,0.019021302,0.009032813,186,0.94541925,-0.081065394,-1753571808,6.7716336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.31819737850248,-43.40642568288022]}",Ice,LT05,0.2742867596611701
94_0,272.92297,0.4066764,0.3923872,0.3890993,0.3412185,0.007021947,0.0057016276,142,0.9648383,-0.06556159,-200996932,17.976412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.95592084380652,-43.681379979535066]}",Ice,LT05,0.2629484729763009
95_0,272.92297,0.4149082,0.47840783,0.45059186,0.35539514,0.007021947,0.009032813,126,0.97106916,-0.11811198,1151287609,20.365448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.9790026660712,-43.6810482585466]}",Ice,LT05,0.2629484729763009
96_0,272.92297,0.4149082,0.8672209,0.7404854,0.77006257,0.021421174,0.015695183,210,0.95178896,0.019580401,902395224,8.988796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.16960148792433,-43.597503781656606]}",Ice,LT05,0.2629484729763009
97_0,273.98743,0.4149082,0.6435674,0.61164385,0.46172014,0.011821689,0.0057016276,225,0.96392465,-0.13967648,647545350,26.891907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.1845511457525,-43.591398566129186]}",Ice,LT05,0.28556555343387785
98_0,272.92297,0.4149082,0.8672209,0.7404854,0.67791426,0.019021302,0.012363997,196,0.9570743,-0.04411392,-1403727270,15.610224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.17322730108287,-43.57700068055772]}",Ice,LT05,0.2629484729763009
99_0,272.92297,0.4149082,0.6745348,0.708275,0.5609568,0.01422156,0.012363997,174,0.95870364,-0.116068825,-1786783303,10.072784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.14660242700205,-43.541688823302955]}",Ice,LT05,0.2629484729763009
100_0,273.4566,0.4149082,0.767437,0.7404854,0.7169001,0.028620787,0.019026367,232,0.9280937,-0.016183307,-1058706710,15.401274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.70932001237537,-43.35757356539618]}",Ice,LT05,0.2742867596611701
101_0,273.4566,0.4149082,0.5231385,0.5296537,0.45108762,0.016621431,0.0057016276,138,0.9384118,-0.080108896,678462103,19.435753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.72367483495117,-43.37597833802779]}",Ice,LT05,0.2742867596611701
102_0,273.4566,0.4149082,0.78464115,0.7404854,0.6885468,0.023821045,0.015695183,197,0.94107074,-0.036345333,-1395173257,3.7630696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.75947445738097,-43.313117485631544]}",Ice,LT05,0.2742867596611701
103_0,272.92297,0.4149082,0.8637801,0.7404854,0.70981175,0.016621431,0.009032813,214,0.96224123,-0.02114993,992909772,19.116653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.7443216006834,-43.30957282660154]}",Ice,LT05,0.2629484729763009
104_0,273.4566,0.4149082,0.6057183,0.61457205,0.5396918,0.016621431,0.009032813,164,0.94658405,-0.06487273,-1954831028,7.7938137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.9316039844304,-43.21907103661447]}",Ice,LT05,0.2742867596611701
105_0,279.1506,0.4149082,0.65388983,0.7024186,0.6460168,0.028620787,0.012363997,234,0.91613084,-0.041827623,1811807227,22.76064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.9297254558914,-43.24662434862736]}",Ice,LT05,0.3952698460387173
106_0,272.92297,0.4149082,0.8672209,0.7404854,0.7736068,0.028620787,0.019026367,206,0.93610305,0.021875383,-428926340,7.009536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.93974805767604,-43.200976050948235]}",Ice,LT05,0.2629484729763009
107_0,273.4566,0.4149082,0.5300202,0.5560077,0.4758968,0.019021302,0.009032813,155,0.93071085,-0.07763401,1887115934,10.534796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.6861596801647,-43.32590641255642]}",Ice,LT05,0.2742867596611701
108_0,273.4566,0.4149082,0.7399104,0.7404854,0.67791426,0.023821045,0.015695183,204,0.9376193,-0.04411392,1025614834,5.9308715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.66956019946343,-43.316404858104356]}",Ice,LT05,0.2742867596611701
109_0,273.4566,0.4149082,0.8431351,0.7404854,0.7381651,0.03342053,0.019026367,204,0.9237458,-0.0015692344,767516813,7.057745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.75471953577312,-43.29960048554999]}",Ice,LT05,0.2742867596611701
110_0,272.92297,0.4149082,0.6057183,0.640926,0.55032426,0.01422156,0.012363997,166,0.95411956,-0.07605601,-1918418469,7.1645308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.7221326236211,-43.30817038601275]}",Ice,LT05,0.2629484729763009
111_0,274.51547,0.4149082,0.65388983,0.6848493,0.61057514,0.019021302,0.015695183,209,0.94346565,-0.057335787,-863182713,26.146027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.6025723986355,-43.49015752006558]}",Ice,LT05,0.2967850667691074
112_0,273.98743,0.4149082,0.7433512,0.7404854,0.6920909,0.028620787,0.019026367,227,0.9258502,-0.033781447,-1509649969,24.155378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.59696407517387,-43.4966209846911]}",Ice,LT05,0.28556555343387785
113_0,278.64557,0.4149082,0.7227063,0.7404854,0.61057514,0.023821045,0.012363997,240,0.9361817,-0.0961543,-240995997,34.187546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.5598274484737,-43.55186018000416]}",Ice,LT05,0.3845392369566573
114_0,273.4566,0.4149082,0.83625346,0.7404854,0.6637376,0.01422156,0.009032813,255,0.9665562,-0.05465502,365877006,28.261051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3789973077397,-43.51158247939774]}",Ice,LT05,0.2742867596611701
115_0,272.92297,0.4149082,0.7502329,0.7404854,0.5999426,0.016621431,0.012363997,174,0.9566504,-0.1048492,-2112089575,14.293454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3062313197755,-43.51332512366144]}",Ice,LT05,0.2629484729763009
116_0,272.38654,0.4149082,0.6917389,0.67899287,0.54323596,0.009421818,0.009032813,171,0.9731251,-0.11107323,-935415168,18.238356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.31690597593462,-43.521223085422434]}",Ice,LT05,0.2515506933792677
117_0,272.92297,0.4149082,0.8672209,0.7404854,0.78778344,0.035820402,0.019026367,213,0.9206672,0.030948753,-441860504,19.065182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.17473278390645,-43.54837835207169]}",Ice,LT05,0.2629484729763009
118_0,272.92297,0.4149082,0.8534576,0.7404854,0.76297426,0.019021302,0.012363997,255,0.9563971,0.014958055,1776348896,31.235409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.12662260206795,-43.53667567779679]}",Ice,LT05,0.2629484729763009
119_0,276.08356,0.4149082,0.8672209,0.7404854,0.7381651,0.026220916,0.022357551,255,0.9413036,-0.0015692344,1011673750,45.655632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.10184680485224,-43.604825083489246]}",Ice,LT05,0.33010300985266294
120_0,272.92297,0.4149082,0.7433512,0.7317008,0.58576596,0.011821689,0.009032813,167,0.9686914,-0.110769264,-486815700,6.6140823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.17687992436,-43.5816191431278]}",Ice,LT05,0.2629484729763009
121_0,273.4566,0.4149082,0.8672209,0.7404854,0.8622109,0.03342053,0.022357551,227,0.92578506,0.075950444,1835837435,13.544186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.16435363169973,-43.600707015058276]}",Ice,LT05,0.2742867596611701
122_0,272.92297,0.4149082,0.65733063,0.64385426,0.5396918,0.01422156,0.009032813,164,0.9576457,-0.08800879,741333008,18.880718,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.98982642762306,-43.67925360283336]}",Ice,LT05,0.2629484729763009
123_0,272.92297,0.4149082,0.7261471,0.7199879,0.5999426,0.016621431,0.012363997,174,0.95524466,-0.090948194,723009696,4.1871696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.96537746736323,-43.6725520613819]}",Ice,LT05,0.2629484729763009
124_0,273.4566,0.4149082,0.5403426,0.5384384,0.4439993,0.01422156,0.009032813,199,0.94871086,-0.09612731,573138771,4.601644,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.99974653119799,-43.754163205346956]}",Ice,LT05,0.2742867596611701
125_0,286.45798,0.4149082,0.7915228,0.7404854,0.6743701,0.040620144,0.032351106,255,0.9023722,-0.04672938,1211746121,40.165134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.95558723210993,-43.82912977122756]}",Ice,LT05,0.5505331733540599
126_0,273.4566,0.4149082,0.8672209,0.7404854,0.8941084,0.028620787,0.022357551,255,0.93610305,0.09398236,1854502890,29.535858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.14409223005399,-43.5878613275238]}",Ice,LT05,0.2742867596611701
127_0,272.38654,0.4149082,0.8672209,0.7404854,0.7558859,0.028620787,0.015695183,189,0.93610305,0.010291877,2038002357,10.370474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.15274804586832,-43.5536200414142]}",Ice,LT05,0.2515506933792677
128_0,272.92297,0.4149082,0.8672209,0.7404854,0.8019601,0.03822027,0.022357551,229,0.91557646,0.039855335,-260772780,16.873274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.16386307848217,-43.55559274819405]}",Ice,LT05,0.2629484729763009
129_0,272.92297,0.4149082,0.71582466,0.7229161,0.5999426,0.011821689,0.012363997,187,0.96750706,-0.09296042,-666762648,5.423604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.16288962659942,-43.51857839884965]}",Ice,LT05,0.2629484729763009
130_0,272.38654,0.4149082,0.8534576,0.7404854,0.6920909,0.016621431,0.012363997,198,0.9617933,-0.033781447,-710392439,15.049758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.2712177672914,-43.5236422569456]}",Ice,LT05,0.2515506933792677
131_0,275.5635,0.4149082,0.7639962,0.7404854,0.70272344,0.019021302,0.015695183,231,0.95141536,-0.026165295,1238301623,15.123007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.41547797048042,-43.50042942392659]}",Ice,LT05,0.31905305131709794
132_0,273.4566,0.4149082,0.8087269,0.7404854,0.6495609,0.016621431,0.0057016276,180,0.95972264,-0.06541113,1957990272,8.917351,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.40364638739374,-43.49604627370572]}",Ice,LT05,0.2742867596611701
133_0,273.98743,0.4149082,0.6091591,0.6350696,0.5609568,0.016621431,0.009032813,175,0.9468778,-0.061965883,1418181663,6.506083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.47266050598788,-43.45370492354374]}",Ice,LT05,0.28556555343387785
134_0,275.04083,0.4149082,0.42335463,0.41838148,0.32349765,0.007021947,0.009032813,181,0.96736836,-0.1278966,-667905689,3.3689754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.23460018615032,-43.57175544722032]}",Ice,LT05,0.30794763688841054
135_0,274.51547,0.3556392,0.37862393,0.35981712,0.2774235,0.009421818,0.009032813,185,0.9514397,-0.1292975,696906371,3.129866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.23683595218816,-43.57123014520062]}",Ice,LT05,0.2967850667691074
136_0,275.04083,0.4149082,0.8396943,0.7404854,0.78778344,0.023821045,0.009032813,242,0.94482774,0.030948753,-660461415,31.207928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.38847850792334,-42.979081115708155]}",Ice,LT05,0.30794763688841054
137_0,273.98743,0.4149082,0.7399104,0.7404854,0.70981175,0.031020658,0.022357551,210,0.9195242,-0.02114993,845384009,28.634823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.39872111659784,-42.9698606772082]}",Ice,LT05,0.28556555343387785
138_0,275.04083,0.4149082,0.8293718,0.7404854,0.7806951,0.026220916,0.009032813,255,0.938707,0.026433188,1583849069,28.327898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.37824609308504,-42.990461813104396]}",Ice,LT05,0.30794763688841054
139_0,273.98743,0.4149082,0.8672209,0.7404854,0.8196809,0.031020658,0.012363997,255,0.93093026,0.050760932,668190722,29.653433,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.38199966683874,-43.002336055615935]}",Ice,LT05,0.28556555343387785
140_0,273.98743,0.35728556,0.4199138,0.43887898,0.394381,0.016621431,0.0023704425,142,0.9238484,-0.053402297,-1542256573,16.485466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.27517520739752,-42.98373203447607]}",Ice,LT05,0.28556555343387785
141_0,276.08356,0.4149082,0.80184525,0.7404854,0.7736068,0.023821045,0.009032813,255,0.9422986,0.021875383,1337610706,41.329926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.2791983083493,-42.97831922422461]}",Ice,LT05,0.33010300985266294
142_0,275.04083,0.4149082,0.7984044,0.7404854,0.74525344,0.023821045,0.012363997,255,0.94205713,0.003209187,313838840,36.6165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.2843766707648,-42.984249850140564]}",Ice,LT05,0.30794763688841054
143_0,275.04083,0.4149082,0.7812003,0.7404854,0.7558859,0.019021302,0.015695183,255,0.95245993,0.010291877,1507945738,28.453661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.28476707776687,-42.98911163550048]}",Ice,LT05,0.30794763688841054
144_0,273.98743,0.4149082,0.61259997,0.6497107,0.5609568,0.021421174,0.009032813,188,0.9324276,-0.07330992,-1750639249,17.442385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.23588923487839,-43.00624242031118]}",Ice,LT05,0.28556555343387785
145_0,275.5635,0.4149082,0.65388983,0.6848493,0.5999426,0.023821045,0.012363997,207,0.92970145,-0.06608595,-524692264,22.399754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.21675969618374,-43.00952207323762]}",Ice,LT05,0.31905305131709794
146_0,283.59268,0.38856643,0.4439996,0.46816117,0.42982265,0.062218983,0.039013475,236,0.7541813,-0.04269399,-837297806,16.592445,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.2415472381027,-43.04108015388281]}",Ice,LT05,0.48965280148936186
147_0,275.5635,0.4149082,0.8603392,0.7404854,0.76297426,0.026220916,0.015695183,254,0.940848,0.014958055,-273233923,25.490276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.2213702295251,-43.063273268591]}",Ice,LT05,0.31905305131709794
148_0,273.98743,0.4149082,0.6366857,0.6965622,0.63538426,0.021421174,0.015695183,220,0.93490064,-0.04593121,25478851,24.44363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.1819666848096,-43.06982629253197]}",Ice,LT05,0.28556555343387785
149_0,275.5635,0.4149082,0.6298041,0.6555671,0.5609568,0.021421174,0.009032813,232,0.9342127,-0.077771045,-1976943416,37.58888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.14958871355245,-43.089594063245535]}",Ice,LT05,0.31905305131709794
150_0,280.65155,0.4149082,0.70206136,0.7404854,0.6814584,0.03342053,0.019026367,238,0.90911937,-0.041511495,-545017795,28.0203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.40545080041767,-43.04223776018027]}",Ice,LT05,0.4271612340784745
151_0,276.08356,0.4149082,0.7605554,0.7404854,0.71335596,0.026220916,0.019026367,227,0.933346,-0.018660543,408621171,23.574846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.41671282557556,-43.0192344931093]}",Ice,LT05,0.33010300985266294
152_0,277.62827,0.4149082,0.77087784,0.7404854,0.7381651,0.028620787,0.019026367,242,0.92840314,-0.0015692344,1011137399,19.379564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.41617866722555,-42.99465261549727]}",Ice,LT05,0.3629241871196565
153_0,280.65155,0.36716372,0.50249356,0.46230474,0.44045514,0.22061048,0.1422802,247,0.38982368,-0.024203116,448785552,21.238153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.49051011181854,-42.94708136087248]}",Ice,LT05,0.4271612340784745
154_0,273.98743,0.4149082,0.6607715,0.6907057,0.5893101,0.019021302,0.012363997,169,0.9440379,-0.07921434,1357147907,22.352665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.51157012476716,-42.91457055626827]}",Ice,LT05,0.28556555343387785
155_0,276.60098,0.4149082,0.7261471,0.7404854,0.70272344,0.031020658,0.022357551,235,0.9180613,-0.026165295,-1883036226,24.968721,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.49232485374768,-42.89790524198448]}",Ice,LT05,0.3410968750710458
